ObjID,image_id,visit,detector,trail_length,lsst_psf_snr,x,y,nn_detected,stack_detected
K25O01N,1176,2025071200303,49,8.197450119336727,5.376096042165883,3182.073509233149,2812.15915279943,False,True
K25O01N,1190,2025071200351,49,8.20035160565903,3.894854856172735,3658.726426107464,2527.1365462447266,False,True
K20B05A,1240,2025071200650,97,6.468262438034844,6.96008020742031,3384.017761497489,2021.226406633936,True,True
K23Y01O,1231,2025071200634,179,6.719586397022177,6.217688028114726,3477.664690060658,652.9068368681029,True,True
K16X18H,1250,2025071200683,144,6.337895160204547,2.142851732476506,761.6995481433758,1055.8437279324653,False,False
K20B05A,1252,2025071200698,97,6.460157005064951,6.692306484498956,3891.961494757778,1878.7857594800348,True,True
K23Y01O,1249,2025071200682,179,6.728719471670107,4.197735428013516,3723.8763106969936,289.5118399647644,True,False
K25O09V,1283,2025071300192,14,12.481756843838784,2.2424481348269305,2518.4291926140872,2800.914011732246,False,False
K18X06T,1247,2025071200695,64,6.57908859891421,4.280812897431615,2502.573936121325,1872.0114956721789,False,True
K25O01N,1264,2025071300171,141,8.677374994669611,2.446226526264224,891.5534391808437,1966.6886143601807,False,True
K25O09V,1276,2025071300237,14,12.439738272039428,2.4922518832558573,2636.503170351225,1972.183122446668,False,True
K18P22D,1296,2025071300285,22,12.644488912115651,4.346497976385395,741.1208404725186,332.8785164590769,False,False
K25H06V,1270,2025071300171,110,6.562535024609998,5.6927893164813685,3778.537123682248,3697.290598442401,True,True
K18P22D,1281,2025071300244,19,12.613701351700726,6.201342199707135,397.2559863139514,3588.3360356345984,False,False
K23Y01O,1328,2025071300637,115,6.77129476263638,2.782883409334584,2545.31621300316,2505.378720674525,False,False
K25O07Y,1327,2025071300569,146,15.847549405883855,4.353715304581957,265.9224913940087,1874.9261028431013,False,True
K18B05J,1330,2025071300612,105,9.741146837407843,3.595238629192903,1634.6842701027706,1752.8149930553006,False,False
K25O01N,1308,2025071300484,43,9.222399885016126,8.447454576316376,3082.095831366681,3875.4375547584896,False,True
K25O09V,1335,2025071300672,40,12.769386174574167,2.5392602100466983,2094.78229303968,3710.801022278452,False,True
K18B01J,1343,2025071300638,148,26.395029821218746,2.0757163237148784,1443.6044940886827,985.895883363436,False,True
K25F23V,1351,2025071400057,29,10.747085198459525,4.357474000046198,3209.587656437299,1806.3896481192064,False,False
K25O09V,1338,2025071300719,43,12.863465194798628,2.262426906410464,2460.2423725365406,316.5722847069984,False,True
K25J01G,1353,2025071400067,165,9.471705722859223,5.539128772622481,862.3757786366818,1145.2215743898776,True,True
K25O07Y,1361,2025071400097,44,15.7978872949736,3.0607953428809567,328.8650911897398,356.7034181845217,False,False
K25O03Z,1348,2025071300758,107,6.660454900899239,5.521340494471475,2248.481732742708,2497.035226043635,True,True
K25O09V,1341,2025071300772,43,12.981183304857844,2.660915407686211,2241.3131358525275,2298.590664377196,False,True
K22P20K,1379,2025071500140,184,6.443833508067038,8.186346831592328,1105.5546459986465,1794.3622962691031,False,False
K22P20K,1436,2025071600301,8,8.851945337629989,5.309059481839164,3079.497694211638,3992.7179460640327,False,False
K22P20K,1433,2025071600302,21,8.867608709547355,7.115928052899505,3906.587814039623,2773.431722154749,False,True
K22P20K,1439,2025071600315,155,8.900502668251452,4.804982687566695,2446.540055502888,3049.952396783389,False,False
K22P20K,1442,2025071600308,23,8.884627065566802,7.087456719101586,3345.3957166387586,3867.476088167448,True,True
K22P20K,1438,2025071600316,115,8.895640252447789,9.503785976538026,2345.546969796193,691.458913733233,False,True
K22P20K,1446,2025071600305,115,8.866356345790676,4.765114876804013,1547.8632360722363,3121.758522814529,False,True
K22P20K,1452,2025071600317,66,8.891253307077054,8.272827431140598,692.0837543947302,3153.0348386537044,False,True
K22P20K,1440,2025071600311,63,8.88747259286268,9.30869611446318,2642.743783945775,2089.605097749965,True,True
K22P20K,1449,2025071600321,91,8.882974185975678,3.220448874133534,3539.6210987241084,3104.075662507571,False,False
K22P20K,1447,2025071600323,97,8.887796125039001,6.1523343920662485,656.7079746402184,1627.6794379622777,False,True
K22P20K,1450,2025071600322,184,8.902581727206101,5.7506719734405785,1002.5403102898384,3096.651422711464,False,True
K22P20K,1455,2025071600326,60,8.895974413388972,4.031388382890127,297.3208083015927,503.5548596235851,False,False
K22P20K,1448,2025071600319,62,8.889550762753602,6.317902442511052,1989.981329664668,1730.8810614931754,True,True
K25O07X,1480,2025071700078,88,6.564679802033435,2.486064717076713,3432.718824204164,2393.514511299992,False,True
K25M00V,1522,2025071700254,171,9.46139095950886,2.487680204530744,3267.483758964287,2293.5830561117928,False,False
