L_fit,th_fit,flux_fit,rChiSq,ok,image_id,x,y,adcnn_len,adcnn_beta,adcnn_flux,score_rf,tp,truth_len,dlen,dang,flux_ratio,flux_snr
24.637478995480148,163.23355365375173,25189.860679648056,1.0432268723803555,True,0,1942.168356997972,1432.9858012170384,74.32439,25.20289,8056.716,0.5729031649864572,False,,49.68691100451984,41.96933634624827,3.126566789700426,5074.9016711696695
38.08975028900059,51.9296876396971,12984.106740167976,0.9613011762363565,True,0,2576.12852897474,1485.341010401189,65.28845,24.553747,4718.838,0.6865369810591974,False,,27.198699710999406,27.3759406396971,2.751547465746435,2103.81726265175
27.15009565765933,39.415452395888266,17484.99397099667,1.033930403925998,True,0,1959.415159345392,1535.1610680447889,59.28719,26.663538,7938.6997,0.6050358802836198,False,,32.137094342340674,12.751914395888267,2.2025009928258994,3355.6743235954086
-19.687466607788245,161.67230402562672,8768.453268305444,1.129763219572573,True,0,1851.362660944206,1678.266094420601,46.17771,25.361044,1206.7793,0.5375117272143372,False,,65.86517660778824,43.68873997437328,7.265995752749028,8768.453268305444
-18.859497103159658,160.17596277698962,8018.711797521022,1.0622987752420399,True,0,43.18248175182482,1685.8199513381994,39.769276,24.667831,1267.9348,0.5142914364975634,False,,58.62877310315966,44.491868223010385,6.3242303922260215,8018.711797521022
18.368685549812586,1.325214692549499,10144.394057715785,0.9660439742716271,True,0,308.2130518234165,1684.031669865643,53.353634,24.62076,3684.7275,0.8889986769032168,False,,34.98494845018742,23.29554530745051,2.753092069282134,2366.9390305246725
13.973276574989205,170.85543305888166,12404.987254140531,1.0404836701099758,True,0,1955.3687436159344,1747.081716036772,46.498444,24.866274,5389.416,0.770695351308519,False,,32.52516742501079,34.010840941118346,2.3017312551379465,3318.541054564961
66.38086892044649,31.815880200922745,15635.362186782953,1.143956776355053,True,0,1675.9315555555556,1716.0755555555556,52.77149,25.278492,1712.1715,0.7684615680133152,False,,13.609378920446488,6.537388200922745,9.131890226407199,1919.0508361236703
41.071286727419576,44.0182608433639,8017.2253603799945,0.3697561854445868,True,0,456.2532889116693,1800.5642405603965,170.51839,51.59403,0.0,0.7004513789772212,False,,129.44710327258042,7.575769156636113,,1250.9931654336274
37.29595840463058,71.26745740846597,14868.629552539005,1.1469228742822806,True,0,3516.0813534917206,1836.8905687545,67.31701,24.58359,5336.9453,0.9672315897851754,True,55.82880474275987,30.021051595369414,46.68386740846597,2.785981252710048,2434.6697250771062
48.1938082770071,34.77760461251436,12415.256066604788,1.128188442979743,True,0,1307.956209150327,1818.4130718954248,63.99896,25.266113,3624.116,0.5529731490004293,False,,15.805151722992896,9.511491612514359,3.4257336317614526,1788.3810467109354
19.455219009477112,57.64377936227768,16944.578477078438,1.141836186683082,True,0,3085.072934973638,1876.970123022847,56.885983,24.545832,5702.915,0.9594534249994447,True,18.105903655820715,37.43076399052289,33.09794736227768,2.9712135771054693,3841.6049960596024
57.58020354210181,29.781215159750605,16445.39726847664,0.6059665341876473,True,0,458.0818763326226,1954.440511727079,104.04272,24.84441,8829.347,0.516857021769282,False,,46.46251645789819,4.936805159750605,1.8625836393650224,2167.24381017715
71.22102089054647,17.6380484713046,14585.525292099297,1.1540499245629838,True,0,2348.861567635904,1953.2610619469024,75.81638,25.19977,6357.126,0.6059655053454847,False,,4.5953591094535255,7.5617215286953865,2.2943583770558105,1728.295413313911
16.330402138183743,26.931700650990603,9454.605950787698,1.1614868978674795,True,0,1627.6655948553057,1939.642015005359,48.739487,24.991634,4215.2705,0.8323968268029406,False,,32.409084861816254,1.9400666509906017,2.2429416927781265,2339.618211919291
30.955182265708437,32.01790274906734,5044.057709263692,1.0421874805650075,True,0,1928.719560878244,1966.0399201596808,47.929592,24.84653,6012.0684,0.8244561514277459,False,,16.974409734291562,7.171372749067338,0.8389887429197732,906.5950927352732
5.707802027677337e-05,28.371080855898537,4782.023357710137,1.1573742721413998,True,0,3948.9163602941176,2040.7472426470588,56.881947,26.377085,3589.087,0.6478633061387787,False,,56.88188992197972,1.993995855898536,1.332378779815072,4782.023357710137
