detid,mjd,ra,dec,mag,band1,obscode,ObjID
723,60876.113644096,301.2371260223379,-23.13627207023315,24.323658782717448,u,I11,K25A02H
724,60876.113644096,302.13208643672016,-21.11108404416405,22.33683223297649,u,I11,K25O00J
725,60876.11526597079,304.8935048850507,-13.640612345837695,24.7097032791309,u,I11,K25O03Z
726,60876.11633288579,299.5112701478506,-11.635718641695238,24.88317118377606,u,I11,K25O09W
727,60876.12160241553,305.1152049497542,-26.968939580961305,20.70197427241154,g,I11,K21N00X
728,60876.12349066649,304.9037093144575,-13.63528093750187,21.94856103351708,g,I11,K25O03Z
729,60876.12489082851,307.3475223548991,-18.51113759644511,20.795500596037783,g,I11,K25O11L
730,60876.1274926115,248.82368419061456,-18.566302566156537,26.2389049191654,g,I11,K20O03O
731,60876.13029036952,242.21143819582343,-19.104880607989514,21.5,g,I11,K22M02B
732,60876.13029036952,244.8310289580992,-19.481706621437155,22.42284357230208,g,I11,K25M89U
733,60876.14525853912,255.00773840599152,-23.07744400188504,21.5031675496696,g,I11,K25O04E
734,60876.14525853912,253.52079234881265,-25.17655166236528,21.5,g,I11,K07A02C
735,60876.14585444552,257.5909080446825,-23.134548587948057,21.91472681997315,g,I11,K25D49K
736,60876.14585444552,255.0158163801385,-23.077353281948167,21.80914060250983,g,I11,K25O04E
737,60876.14642848019,253.6944813954053,-22.74216477962924,17.267385800503448,g,I11,K14Qh2X
738,60876.1561801857,248.83703566074536,-18.595375875267543,27.43502794186173,u,I11,K20O03O
739,60876.15896325423,242.2424115481068,-19.1168126711694,21.5,u,I11,K22M02B
740,60876.15896325423,244.83210159841525,-19.51623838242972,26.802464250694022,u,I11,K25M89U
741,60876.174051127775,253.42820170413088,-25.13989509665279,26.05578812911408,u,I11,K07A02C
742,60876.17461504154,257.60241074747273,-23.16366324069545,25.00586052062413,u,I11,K25D49K
743,60876.17461504154,255.40476537076069,-23.07209510099099,21.5,u,I11,K25O04E
744,60876.17519660708,253.7435484902848,-22.76317667891783,21.46313887789992,u,I11,K14Qh2X
745,60876.20633056539,333.2481826714695,-16.533841044522948,20.559070228503728,g,I11,K18L15U
746,60876.20633056539,333.0726287751527,-15.896439676021227,22.23039563557403,g,I11,K25O04Q
747,60876.20677246821,333.07338547905164,-15.897069927306068,22.24804183916023,g,I11,K25O04Q
748,60876.20768568674,334.74199776056554,-9.705454120972634,21.5,g,I11,K25P00P
749,60876.2108004338,325.6444390943224,-3.340124621353338,23.30770756845191,g,I11,K25P00H
750,60876.22103431666,321.4777525760126,-16.540932994024423,28.19937594181058,g,I11,K25N01J
751,60876.22296625596,326.40454447021915,-14.527329764345358,30.031524353009008,g,I11,K13T04M
752,60876.22440166129,321.6681192167806,-21.58549811449508,26.501550681502515,g,I11,K18B05E
753,60876.2258547317,329.8926307748751,-22.190533253193323,27.79220577223961,g,I11,K25O01D
754,60876.22726496085,331.07771343614485,-20.6279104680932,21.35046459076238,g,I11,K15N13Y
755,60876.23658445032,339.52087780158985,-6.886805649986996,30.952374837025754,u,I11,K21S01O
756,60876.23823739707,344.1552422966636,-6.6727688580937095,30.40908111783372,u,I11,K25O10K
757,60876.23879717862,344.1546425025413,-6.671530281393351,25.607190119832765,u,I11,K25O10K
758,60876.23879717862,346.5178504873464,-8.162617701385997,27.15814112720986,u,I11,K17D15S
759,60876.23933153007,345.7254392027156,-3.631579789114433,21.5,u,I11,K24P03R
760,60876.24256968559,339.9580273367744,0.071236572676458,31.77934331024887,u,I11,K25P01B
761,60876.24311076461,338.42508375350434,3.192809667813205,30.731949167592507,u,I11,K25O02G
762,60876.2458508518,332.48066850223967,-0.0776772551680443,30.92047113939076,u,I11,K25P00K
763,60876.24638669069,332.13701292687097,-5.378209490211657,26.05015694404469,u,I11,K25O17H
764,60876.247512554495,334.77661190598144,-9.65179674720654,26.25774268834573,u,I11,K25P00P
765,60876.24805434971,332.1388802918124,-5.378814653186816,26.21368825080706,u,I11,K25O17H
766,60876.25932506584,346.5381326049327,-8.154718570200197,23.940690678588744,g,I11,K17D15S
767,60876.2620189776,354.53621720844404,0.8799754130846165,25.39926155693098,g,I11,K22Y06N
768,60876.27128164808,0.6403600428187913,-10.74648411960548,21.5,u,I11,K19U03Y
769,60876.27128164808,1.9361694078870475,-11.131269438967626,21.5,u,I11,K02A31V
770,60876.27508181551,359.9098983501047,2.2563840572155387,28.43646851861881,u,I11,K16P08B
771,60876.275617397085,359.91043474876426,2.256497443634793,25.88702257403689,u,I11,K16P08B
772,60876.28167846886,3.069811219216266,14.082622550223736,21.5,r,I11,K21R04R
773,60876.282114867965,1.5222262161004252,11.201041176506386,23.32990314894284,r,I11,K22P00J
774,60876.28255146945,357.63861396561856,9.087502276038911,19.254827089447467,r,I11,K24Y13C
775,60876.28255146945,359.2693773880145,7.635350518094095,25.8286033541052,r,I11,K16S00C
776,60876.28300968277,359.4242121979105,6.332664912157116,25.514415176937188,r,I11,K24O02N
777,60876.28756964854,8.230003865045486,1.534556860402842,30.84743457060132,r,I11,K16GD4J
778,60876.29336009135,310.9786650926553,-19.743373529921605,21.48083498232139,g,I11,K25N01U
779,60876.2938227049,307.7335735005741,-18.82113236431619,21.711932889696648,g,I11,K25O11L
780,60876.2938227049,309.588734113695,-20.32579295114826,21.58922934319282,g,I11,K25O09V
781,60876.29425917361,310.9781404919935,-19.744219604440524,21.53143694195913,g,I11,K25N01U
782,60876.29425917361,309.58922461242804,-20.325159363829314,21.86682414421155,g,I11,K25O09V
783,60876.30377557239,59.13141214061887,-49.571955947752926,21.5,g,I11,K23B08P
784,60876.30377557239,57.59693161913667,-49.71768294053417,21.5,g,I11,K21R03Y
785,60876.30421196853,59.13276583374528,-49.57144244459853,21.5,g,I11,K23B08P
786,60876.30421196853,57.596696676107655,-49.71824547563767,27.423742788864804,g,I11,K21R03Y
787,60876.31211551184,59.15729090658553,-49.56212905001477,21.5,i,I11,K23B08P
788,60876.31211551184,57.59241249157653,-49.728442849194494,21.5,i,I11,K21R03Y
789,60876.312552213945,59.15864291709084,-49.56161505711766,23.52892169114575,i,I11,K23B08P
790,60876.312552213945,57.5921747905014,-49.7290053163676,24.11247670999281,i,I11,K21R03Y
791,60876.31298865109,59.15999793989244,-49.56109985896833,21.5,i,I11,K23B08P
792,60876.31298865109,57.59193640031774,-49.72956906789895,24.86942147579349,i,I11,K21R03Y
793,60876.34952796242,310.9459938837132,-19.796176129836425,20.815350213592563,g,I11,K25N01U
794,60876.34998074651,310.94573149202114,-19.79660154743023,20.815782708887205,g,I11,K25N01U
795,60876.354061505845,309.65719888814783,-20.23787705382741,20.877439108368,g,I11,K25O09V
796,60876.354061505845,307.87354257061554,-18.92999185338279,21.855115744455617,g,I11,K25O11L
797,60876.35768445584,299.8102035651251,-11.59490619227448,22.178816017464147,g,I11,K25O09W
798,60876.36089951878,301.0126017002383,-22.9557162112864,20.1096254619998,g,I11,K25A02H
799,60876.362264954514,305.40715537039034,-27.10382679819191,20.614791189755643,g,I11,K21N00X
800,60876.36685756322,318.2572925700976,-24.83530912749224,19.924768022697563,g,I11,K25O00M
801,60876.36730276031,319.6814442721383,-27.41988362909096,29.36453113214541,g,I11,K25M00V
802,60876.36730276031,318.25833948693,-24.835220407485952,19.50004112501345,g,I11,K25O00M
803,60876.370753040086,321.9717798488999,-21.794440547701456,23.085795120732413,r,I11,K18B05E
804,60876.37300115056,310.93242740684724,-19.818212254420672,20.823111617348644,r,I11,K25N01U
805,60876.37300115056,309.6791008764507,-20.210101200421384,20.646001127197867,r,I11,K25O09V
806,60876.37344100715,310.93217371839967,-19.81862518185699,20.820309616972903,r,I11,K25N01U
807,60876.37755840234,309.6844036366813,-20.20341018311913,20.567642213927684,r,I11,K25O09V
808,60876.37755840234,307.92892840596386,-18.9722641250002,20.82226494862825,r,I11,K25O11L
809,60876.38028544978,305.22240362078264,-13.462073066880732,21.046926783418943,r,I11,K25O03Z
810,60876.38430470173,300.9917049329034,-22.938480723871155,19.631397385425444,r,I11,K25A02H
811,60876.38566546557,305.43699636003083,-27.115903641563765,20.28454585757988,r,I11,K21N00X
812,60876.39021738281,318.31245002726405,-24.830509567577405,19.05614400321876,r,I11,K25O00M
813,60876.390652769245,318.31348381656653,-24.83041736562046,19.20949140599432,r,I11,K25O00M
814,60876.390652769245,319.713096984029,-27.428809193645908,21.345847591408603,r,I11,K25M00V
815,60876.39294843764,326.6945529309025,-14.44699023906073,21.18470809248497,r,I11,K13T04M
816,60876.39433219548,330.07285583424,-22.36374299948592,20.235904307408383,r,I11,K25O01D
817,60876.394804969335,330.9468171004955,-20.45737990983437,20.14858922722205,r,I11,K15N13Y
818,60876.39570089913,341.96543204678835,-18.142770545246726,20.992148343372406,r,I11,K25O02E
819,60876.39615927007,333.5579841296143,-16.207004968640465,19.40232175178944,r,I11,K18L15U
820,60876.39615927007,333.3974325314021,-16.16503167745518,21.72918186795782,r,I11,K25O04Q
821,60877.02094860216,268.821087749613,-20.71729822279056,19.02807613191213,g,I11,K25F23V
822,60877.03156299674,286.4973128107427,-24.50167371894972,21.5,g,I11,K25O07Y
823,60877.04270974014,267.5063662359392,-16.19926412730702,17.80215920253427,g,I11,K12M06L
824,60877.04878375647,266.28446504368367,-22.61746125123381,25.16136828721464,u,I11,K25O04E
825,60877.04931941282,268.8568172447329,-20.70101461198849,23.442426150362092,u,I11,K25F23V
826,60877.0528241119,273.71431190517745,-23.37222053489221,21.5,u,I11,K25M02D
827,60877.06009621634,286.5683021177333,-24.49152060947612,21.5,u,I11,K25O07Y
828,60877.06181376573,282.66625179083,-20.840252689402543,23.23566379901485,u,I11,K25O01Y
829,60877.071502065344,267.5259817369512,-16.227848038185854,21.58645360832809,u,I11,K12M06L
830,60877.0721020948,267.5263891184235,-16.228442064042373,21.611335420164497,u,I11,K12M06L
831,60877.082221167686,292.7410476226884,-31.39396866934268,23.59970951322669,u,I11,K25O01U
832,60877.08450761095,286.6285393083637,-24.48259374321164,31.042120225453797,u,I11,K25O07Y
833,60877.09008248038,283.3815210024286,-19.880168850439045,25.721692764917613,u,I11,K18P22D
834,60877.09470062354,300.3818902608575,-22.42489500210793,24.295781036040147,u,I11,K25A02H
835,60877.09637194569,298.9410211483868,-16.718497086912958,23.02349586442688,u,I11,K25O00O
836,60877.100807036,295.6768675516607,-25.563465805958096,26.74270401138228,u,I11,K25O07X
837,60877.10680877036,322.38464309854,-17.055541736212636,21.88836985602072,r,I11,K25N01J
838,60877.10861019888,328.0304122690866,-14.098848749956778,22.396589764791557,r,I11,K13T04M
839,60877.109966020624,331.067931224582,-23.158057079016075,22.531949824060785,r,I11,K25O01D
840,60877.11177766432,334.7722737179305,-17.199929383587083,24.382175769461863,r,I11,K25O04Q
841,60877.11222535664,334.7731108370287,-17.200603118033673,24.66819522004191,r,I11,K25O04Q
842,60877.11222535664,334.8771186207655,-14.959151834273062,22.30525576949743,r,I11,K18L15U
843,60877.13189944197,312.1325903294497,-8.778138562668488,19.7822495379996,r,I11,K25O00V
844,60877.13422441522,306.2879437467304,-12.945183932927424,21.74692606129164,r,I11,K25O03Z
845,60877.14034710216,322.4172752349701,-17.075739674087362,21.179390105866027,i,I11,K25N01J
846,60877.14219723732,328.0912647618692,-14.082680874825584,22.087606783668942,i,I11,K13T04M
847,60877.14357937907,331.1123838998436,-23.199777203070603,21.169536645276,i,I11,K25O01D
848,60877.144498219466,330.38750720633874,-19.683560812018943,20.92588301129145,i,I11,K15N13Y
849,60877.14543014202,334.83497033121785,-17.25063737958299,22.15241574892577,i,I11,K25O04Q
850,60877.145875157774,334.9340936963948,-14.901388609106071,19.684702952075003,i,I11,K18L15U
851,60877.145875157774,334.83579519120894,-17.251307631907665,22.03076813326083,i,I11,K25O04Q
852,60877.14676686791,328.0995102054476,-14.080469923823062,21.73226643967124,i,I11,K13T04M
853,60877.15534712221,312.16131653948463,-9.015673486443122,19.384917868156776,i,I11,K25O00V
854,60877.157736244,306.3182351089737,-12.928943992367298,21.541391311664764,i,I11,K25O03Z
855,60877.15991668568,301.00992752131583,-11.460127092559038,24.04844586126204,g,I11,K25O09W
856,60877.16309138284,258.0408357648595,-24.148024651966463,22.39249214953685,g,I11,K25D49K
857,60877.183261701895,306.3509774928109,-12.91118870679484,27.17151377393809,u,I11,K25O03Z
858,60877.18456269887,310.6948299923945,-19.060565763174665,25.126991972688344,u,I11,K25O09V
859,60877.18911898845,324.08158829476315,-23.09225512746213,24.098065480067888,u,I11,K18B05E
860,60877.197893963945,347.5340197184009,-7.777467724004951,21.5,r,I11,K17D15S
861,60877.20011925454,345.2098855872188,-4.655733535885173,20.62156070202769,r,I11,K24P03R
862,60877.20415491094,339.62389436854323,2.474450709938598,22.013229115677603,r,I11,K25O02G
863,60877.20461871241,340.12801651164693,-1.4797237586243224,24.017001643855373,r,I11,K25P01B
864,60877.20554755187,340.4725678647508,-6.48037250843407,26.666489921984244,r,I11,K21S01O
865,60877.20926758413,333.28565207916625,-5.73510985325501,22.033127746326407,r,I11,K25O17H
866,60877.20973937491,335.7018584446175,-8.332853636068196,25.858464237200863,r,I11,K25P00P
867,60877.21065408088,335.0410772274801,-14.78952079320112,19.46323112390518,r,I11,K18L15U
868,60877.21433271744,341.863916402089,-15.525001127628984,22.475275980066137,r,I11,K25O12U
869,60877.22137873467,347.55889912072246,-7.767791840849017,21.5,i,I11,K17D15S
870,60877.228989528994,339.65604341589034,2.45422572823074,21.32076379424785,i,I11,K25O02G
871,60877.22943042746,339.65661437880715,2.4538656791897413,21.00736392374535,i,I11,K25O02G
872,60877.22990282901,340.13072158732166,-1.5214480822751435,24.55666822638961,i,I11,K25P01B
873,60877.23465163915,333.314849986508,-5.744821621806816,22.866221947045663,i,I11,K25O17H
874,60877.235138502285,335.723950279201,-8.297811558441628,21.5,i,I11,K25P00P
875,60877.23606070684,335.0822957436055,-14.745354710843014,21.00212575700437,i,I11,K18L15U
876,60877.23977912395,341.8144985396516,-15.528668375874547,22.544960681157807,i,I11,K25O12U
877,60877.24613782092,343.14950747885433,-4.423185758062984,23.310413280935688,g,I11,K25O10K
878,60877.249468056834,332.5233240498181,-1.274707256998833,23.478898449878976,g,I11,K25P00K
879,60877.261240902255,356.7607392065317,1.8423108148862704,24.931199125617884,r,I11,K22Y06N
880,60877.28067170705,9.424498641886151,2.0205952172067407,21.5,r,I11,K16GD4J
881,60877.282008630296,0.9486782372176072,2.4685521665161843,25.811790545162715,r,I11,K16P08B
882,60877.282460283575,356.8075215059628,1.863349460205901,21.5,r,I11,K22Y06N
883,60877.283375896775,0.968899511831334,6.286671471777224,21.5,r,I11,K24O02N
884,60877.283375896775,358.779545926228,6.614652864613822,23.963077013187743,r,I11,K20B05A
885,60877.28383882485,358.1964300560644,11.428133950104431,19.18115438937498,r,I11,K12K42U
886,60877.28476519888,357.69523643404875,7.553107643241611,23.461813517992724,r,I11,K24Y13C
887,60877.2898820517,356.8238659285899,1.8707120383663367,21.5,i,I11,K22Y06N
888,60877.296437999816,356.0460557862209,-2.3895138735092045,19.93939658502776,i,I11,K25F02V
889,60877.30302560578,12.798741423616017,-4.344118804127134,20.62752980002818,i,I11,K05O00X
890,60877.30483953648,9.453678232757614,2.032692262145265,21.5,i,I11,K16GD4J
891,60877.30619142158,0.973312273910903,2.473653980068396,25.86197767992909,i,I11,K16P08B
892,60877.30665087451,356.8607683550205,1.887353486572336,25.98563457197475,i,I11,K22Y06N
893,60877.30757310415,358.79031219046186,6.639709884676157,22.663495202574367,i,I11,K20B05A
894,60877.30757310415,1.0062356206272889,6.285426487884126,24.753847710869493,i,I11,K24O02N
895,60877.30896285776,357.6956960821054,7.515637305647749,21.720695115313177,i,I11,K24Y13C
896,60877.381487107545,322.6473829707052,-17.217385106471866,23.80617837176712,r,I11,K25N01J
897,60878.01513272712,299.6036975815713,-21.76538511043153,23.527548179710102,r,I11,K25A02H
898,60878.03631836739,285.93682376176685,-19.63278407151412,20.3868829109554,r,I11,K25O01Y
899,60878.0372585242,289.08435691296404,-24.08296507856185,21.5,r,I11,K25O07Y
900,60878.10564417341,305.58963548047865,-8.808453423518353,21.76087286349817,i,I11,K25O04S
901,60878.106114568494,307.68005383777404,-12.244527001892346,21.024921613010655,i,I11,K25O03Z
902,60878.10658400849,307.6806922436707,-12.244188249597531,21.147174391097927,i,I11,K25O03Z
903,60878.11313102624,312.44949765550865,-22.206410414668312,21.928051298842558,z,I11,K25O11L
904,60878.11631455734,323.4205746850941,-17.651129685208993,21.9929332749732,z,I11,K25N01J
905,60878.11723353121,323.4214802956978,-17.651690834539004,21.94651889766102,z,I11,K25N01J
906,60878.1199664059,324.5149755126583,-12.434878148384657,22.26397854908956,z,I11,K25O09S
907,60878.12641814415,307.7076018527863,-12.229828041258468,21.9901373671456,z,I11,K25O03Z
908,60878.12689405192,307.7082456699945,-12.22948256193941,22.48024799706935,z,I11,K25O03Z
909,60878.12877901531,311.80354679570587,-17.748204388779683,21.18596012014248,z,I11,K25O09V
910,60878.13115710688,309.92686279829434,-21.50134955234481,24.93909967854135,u,I11,K25N01U
911,60878.1334477252,302.5629925879208,-11.277382541688926,26.04524941005427,u,I11,K25O09W
912,60878.14094004663,307.96096883794354,-28.124811993285583,24.71658553891086,u,I11,K21N00X
913,60878.14525541844,256.9039258414033,-24.03055644772365,17.088587296660094,r,I11,K14Qh2X
914,60878.15622562007,268.30865102008454,-17.253711406489018,21.46088078216712,u,I11,K12M06L
915,60878.16530260159,249.90461703103023,-20.597917872081915,21.5,u,I11,K20O03O
916,60878.16642191101,245.037027362018,-21.8852856729245,21.5,u,I11,K25M89U
917,60878.16696310515,246.66197196710303,-22.19782205018455,21.5,u,I11,K07A02C
918,60878.182133390575,9.268478365668749,-42.49434633419455,19.00449853755396,g,I11,K05M13M
919,60878.184128357374,9.27154234722483,-42.49579909459968,18.430195643134645,i,I11,K05M13M
920,60878.18456389431,9.272212158989475,-42.49611671897414,18.322898537611007,i,I11,K05M13M
921,60878.18500032034,9.272881917708252,-42.496434331952585,18.338351035442223,i,I11,K05M13M
922,60878.18543681693,9.273553161191815,-42.49675266273748,18.388552195058384,i,I11,K05M13M
923,60878.18735724594,9.276501707928103,-42.49815114289081,22.541129891127397,u,I11,K05M13M
924,60878.18788637458,9.277313916695832,-42.498536414342105,22.44282753415052,u,I11,K05M13M
925,60878.18841551832,9.2781275844448,-42.4989223970902,22.5218396771497,u,I11,K05M13M
926,60878.18894463511,9.278939639364362,-42.49930763376853,22.36121127592179,u,I11,K05M13M
927,60878.19369840684,329.56593689089885,-18.56919581209533,23.57089355398984,u,I11,K15N13Y
928,60878.19760403028,334.49042812509424,-6.119775750383893,25.344337205856817,u,I11,K25O17H
929,60878.19815384013,332.55492441843194,-2.4856276187231496,25.14789779614938,u,I11,K25P00K
930,60878.20144500223,323.6236127937534,-6.063480659529123,24.409070688804483,u,I11,K25O00E
931,60878.203719041805,324.5869956879728,-12.38710593824611,32.32573713461308,u,I11,K25O09S
932,60878.20723246866,322.13718378840827,-24.607157587013184,21.5,u,I11,K25O00M
933,60878.207801085344,327.32750258855964,-25.03178216189248,21.5,u,I11,K18B05E
934,60878.21168616555,335.3403258918477,-19.020360704443405,21.098364708825805,g,I11,K25O01A
935,60878.21168616555,336.95447363873666,-18.86724660837077,21.746122118121576,g,I11,K25O04Q
936,60878.21312413295,340.12239981425563,-15.62056661665486,22.270527088788164,g,I11,K25O12U
937,60878.21359390208,336.8101155642894,-13.011426559239428,20.501389917139903,g,I11,K18L15U
938,60878.217275414165,340.29277488964703,-3.187655698435285,25.06861526991795,g,I11,K25P01B
939,60878.217275414165,342.16105088224225,-2.2422341294256776,21.78342615275622,g,I11,K25O10K
940,60878.22001266936,336.6687823963165,-6.91774498034694,21.5,g,I11,K25P00P
941,60878.22934346414,342.1475516596062,-2.215115427974675,22.478806680677287,g,I11,K25O10K
942,60878.23024940374,341.50871856135467,-6.034544408484784,24.740645336494357,g,I11,K21S01O
943,60878.23024940374,344.6320177067035,-5.770275867197058,20.98936558938834,g,I11,K24P03R
944,60878.23266293351,341.5111039927714,-6.033479636744275,21.5,r,I11,K21S01O
945,60878.23266293351,344.6305592439845,-5.772909847897775,19.95201788175044,r,I11,K24P03R
946,60878.23312372296,340.29422926770064,-3.215032037873039,25.81735184023941,r,I11,K25P01B
947,60878.2344765627,336.6813232921593,-6.897342738098407,27.163596649191405,r,I11,K25P00P
948,60878.23538995118,334.5349580075772,-6.134958665622615,21.915037690196,r,I11,K25O17H
949,60878.23724192324,332.5528826300368,-2.5373010958454376,22.91073645984877,r,I11,K25P00K
950,60878.23954118251,323.6456778467871,-6.156582255412824,19.32182216708017,r,I11,K25O00E
951,60878.24310333576,330.1949923822241,-13.508073128571656,21.310073169973503,r,I11,K13T04M
952,60878.2445285235,336.85952024701186,-12.956595729239348,19.414896122233888,r,I11,K18L15U
953,60878.25015075128,348.72247237264946,-7.322053013886172,24.75790036190853,r,I11,K17D15S
954,60878.25393245378,341.5321063758454,-6.024083060431218,21.5,i,I11,K21S01O
955,60878.25393245378,344.6176669583577,-5.796126238620864,19.91403090700976,i,I11,K24P03R
956,60878.25439736847,340.2960904174286,-3.2518011634751347,21.5,i,I11,K25P01B
957,60878.25439736847,342.11936877490695,-2.158804180452766,21.260237450123117,i,I11,K25O10K
958,60878.255304515245,340.2961678836693,-3.253371121609474,21.5,i,I11,K25P01B
959,60878.25574983272,336.69967500491884,-6.867298697653699,21.5,i,I11,K25P00P
960,60878.25670136678,334.55999513435444,-6.143510439335763,21.958535521593376,i,I11,K25O17H
961,60878.25862711589,332.55163644651884,-2.565618110724224,22.03383476633481,i,I11,K25P00K
962,60878.26099322609,323.65788903634245,-6.208667540375141,20.5458985843563,i,I11,K25O00E
963,60878.26452145911,330.2350645892861,-13.496449605133646,21.441395483456542,i,I11,K13T04M
964,60878.26602224903,336.89361544133686,-12.91836167078465,19.41210550531405,i,I11,K18L15U
965,60878.27176473447,348.74689962839585,-7.312354615779126,21.5,i,I11,K17D15S
966,60878.279328182296,3.609576344200884,-8.584263717381264,22.943335573204653,g,I11,K19U03Y
967,60878.27978971484,3.6102345152100814,-8.583755211472754,21.57837218863645,g,I11,K19U03Y
968,60878.28300209552,2.0011777786838176,2.6788723064131843,25.39505474315874,g,I11,K16P08B
969,60878.28345617663,359.1706465594786,2.8806221590242744,29.086630478221178,g,I11,K22Y06N
970,60878.283914543776,2.299783170364301,4.398517184226893,21.5,g,I11,K04S55U
971,60878.284377335294,2.300209528818909,4.398706272396188,27.739196187107268,g,I11,K04S55U
972,60878.285285264414,2.6228737542427325,6.223390592562911,23.092601107883667,g,I11,K24O02N
973,60878.285285264414,1.4437340877253328,8.598677865003198,25.037439024574592,g,I11,K16S00C
974,60878.28574609105,4.324448476522718,10.279179912778096,23.05865547789901,g,I11,K22P00J
975,60878.286643348125,1.4451924490868444,8.599342227964462,21.5,g,I11,K16S00C
976,60878.286643348125,0.2004727403235875,10.791079795144276,19.997776981971043,g,I11,K12K42U
977,60878.28755351008,359.30109140861083,7.656856469697321,22.075740777530257,g,I11,K20B05A
978,60878.288465981575,357.7371153018636,5.979328458688189,19.367258983258505,g,I11,K24Y13C
979,60878.29074546564,356.12185832699174,-3.974825806861991,19.149936336236856,g,I11,K25F02V
980,60878.31083214376,65.17814897431397,-46.94250468730198,24.38875160098816,i,I11,K23B08P
981,60878.31126988751,65.17941989125855,-46.94190007708603,24.02288779070988,i,I11,K23B08P
982,60878.31319690726,65.18501027438805,-46.939239808410896,21.5,g,I11,K23B08P
983,60878.313635890176,65.18628360475034,-46.93863369896622,25.030672696471957,g,I11,K23B08P
984,60878.31407250134,65.18755104421984,-46.938030328601975,26.47676037583569,g,I11,K23B08P
985,60878.32318472535,65.2139583980809,-46.925444071443486,21.5,i,I11,K23B08P
986,60878.32849781411,21.958883074931013,11.375070968253144,20.694788448133224,r,I11,K19N01C
987,60878.32849781411,23.080089719004384,11.251873707218069,21.5,r,I11,K14QT5O
988,60878.32849781411,23.13083692077737,12.034717418659982,21.5,r,I11,K16C29N
989,60878.33075535557,18.26526138611212,18.71067823082204,26.291467290184045,r,I11,K15Bp5P
990,60878.33121058655,15.047547371600476,15.606206251724348,21.5,r,I11,K18R01S
991,60878.33212284333,18.038773238964183,9.034972694242189,29.48679219108078,r,I11,K25N02Y
992,60878.33212284333,17.60541814245699,8.534996819917396,18.017009519699595,r,I11,K05J21F
993,60878.33256367907,17.606350055061,8.534916115581842,15.872204276478085,r,I11,K05J21F
994,60878.33301763325,15.74906973176967,10.555897018986922,28.97461472343561,r,I11,K21T13V
995,60878.33844242526,10.755073592836055,2.561168524582708,29.197440155785056,r,I11,K16GD4J
996,60878.34676158512,21.95465463295817,0.3735905022287528,21.5,r,I11,K21V00L
997,60878.34855123349,323.644544524,-17.78994628461214,20.14741083897982,r,I11,K25N01J
998,60878.35357562681,305.4694211457087,-9.39185480979769,22.47306450559599,r,I11,K25O04S
999,60878.3673666414,313.836352920394,-19.784928986517865,18.788838848734137,r,I11,K25O00V
1000,60878.367826011934,313.1037623419724,-22.684109972350708,20.871287832642388,r,I11,K25O11L
1001,60878.36828864397,309.77922734845646,-21.73075530620933,20.603110619026065,r,I11,K25N01U
1002,60878.37192191645,308.2679371646072,-28.253713111352788,20.61419299161531,r,I11,K21N00X
1003,60878.3723650708,308.2685521181534,-28.253941401573137,20.57588718855673,r,I11,K21N00X
1004,60878.37330654554,313.1181621285153,-22.69415604662513,21.108916030644544,r,I11,K25O11L
1005,60878.37647809955,322.37477908328344,-24.582924875639225,19.847412355038585,r,I11,K25O00M
1006,60878.379749191954,323.6748938954505,-17.80809196668158,21.47319139649248,g,I11,K25N01J
1007,60878.38479265254,305.454981876601,-9.465404053568358,21.30496773244621,g,I11,K25O04S
1008,60878.38658326941,301.8453524279633,-13.566024482701932,19.6093918899738,g,I11,K25O00O
1009,60878.38796597207,312.0659528215627,-17.392555029138283,21.17518651033772,g,I11,K25O09V
1010,60878.3929471854,308.2973276605789,-28.26449571563346,21.24655668639816,g,I11,K21N00X
1011,60878.39339044654,308.29795294170367,-28.26472234819409,21.48568819384274,g,I11,K21N00X
1012,60878.39435260063,313.1737248694532,-22.73266498071831,21.50794149129044,g,I11,K25O11L
1013,60879.07795904504,291.6475423723102,-23.621906088509096,21.5,i,I11,K25O07Y
1014,60879.07894016126,289.4211254214828,-18.264062704777395,19.859193144098786,i,I11,K25O01Y
1015,60879.082347821546,296.932924861376,-13.888915149541257,22.80308687166868,i,I11,K25O07W
1016,60879.10100737699,328.835976932343,-17.57442526841855,21.037439342960862,g,I11,K15N13Y
1017,60879.10190569147,331.9303947173941,-13.02128321704468,21.374931912580514,g,I11,K13T04M
1018,60879.10281260357,325.4296458582523,-11.855235427189838,21.981600633075185,g,I11,K25O09S
1019,60879.11674971717,304.28974348996,-11.071204076012071,22.50117118452715,g,I11,K25O09W
1020,60879.1172147437,304.2905237792767,-11.071109723441689,23.23409616236974,g,I11,K25O09W
1021,60879.1172147437,303.385919087972,-11.93603361782307,20.587659562054306,g,I11,K25O00O
1022,60879.1172147437,305.15729582459795,-11.22230832942859,21.6696942638298,g,I11,K25O04S
1023,60879.14811487324,309.2280375920033,-11.45361332253763,21.57612955447082,r,I11,K25O03Z
1024,60879.149089547696,304.3438012153706,-11.06452531353378,22.253502317447605,r,I11,K25O09W
1025,60879.14953591779,303.4431594857904,-11.866787455212124,19.72284826363744,r,I11,K25O00O
1026,60879.14953591779,305.140952084429,-11.301006365454636,22.01553458780124,r,I11,K25O04S
1027,60879.157096512165,309.3073112494363,-22.499681481586045,25.205440560180985,u,I11,K25N01U
1028,60879.159425943406,314.90063415461566,-25.389201762699464,22.628854225805625,u,I11,K25O00V
