#r(AU) rdot(AU/day) norm mean_accel
5.040000 -0.004500 104 0.600000
5.040000 -0.004500 104 0.700000
5.040000 -0.004500 104 0.800000
5.040000 -0.004500 104 0.900000
5.040000 0.004500 210 0.000000
5.040000 0.004500 210 0.100000
5.040000 0.004500 210 0.200000
5.040000 0.004500 210 0.300000
5.040000 0.004500 210 0.400000
5.040000 0.004500 210 0.500000
5.040000 0.004500 210 0.600000
5.040000 0.004500 210 0.700000
5.040000 0.004500 210 0.800000
5.040000 0.004500 210 0.900000
5.040000 -0.005000 104 0.000000
5.040000 -0.005000 104 -0.100000
5.040000 -0.005000 104 0.100000
5.040000 -0.005000 104 -0.200000
5.040000 -0.005000 104 0.200000
5.040000 -0.005000 104 0.300000
5.040000 -0.005000 104 0.400000
5.040000 -0.005000 104 0.500000
5.040000 -0.005000 104 0.600000
5.040000 -0.005000 104 0.700000
5.040000 -0.005000 104 0.800000
5.040000 -0.005000 104 0.900000
5.040000 0.005000 124 0.000000
5.040000 0.005000 124 -0.100000
5.040000 0.005000 124 0.100000
5.040000 0.005000 124 0.200000
5.040000 0.005000 124 0.300000
5.040000 0.005000 124 0.400000
5.040000 0.005000 124 0.500000
5.040000 0.005000 124 0.600000
5.040000 0.005000 124 0.700000
5.040000 0.005000 124 0.800000
5.040000 0.005000 124 0.900000
5.040000 0.005500 124 0.000000
5.040000 0.005500 124 -0.100000
5.040000 0.005500 124 0.100000
5.040000 0.005500 124 0.200000
5.040000 0.005500 124 0.300000
5.040000 0.005500 124 0.400000
5.040000 0.005500 124 0.500000
5.040000 0.005500 124 0.600000
5.040000 0.005500 124 0.700000
5.040000 0.005500 124 0.800000
5.040000 0.005500 124 0.900000
5.040000 -0.005500 13 0.500000
5.040000 -0.005500 13 0.600000
5.040000 -0.005500 13 0.700000
5.040000 -0.006000 13 0.500000
5.040000 -0.006000 13 0.600000
5.040000 -0.006000 13 0.700000
5.040000 0.006000 32 0.000000
5.040000 0.006000 32 -0.100000
5.040000 0.006000 32 0.100000
5.040000 0.006000 32 -0.200000
5.040000 0.006000 32 0.200000
5.040000 0.006000 32 -0.300000
5.040000 0.006000 32 0.300000
5.040000 0.006000 32 0.400000
5.040000 0.006000 32 0.500000
5.040000 0.006000 32 0.600000
5.040000 0.006500 32 0.000000
5.040000 0.006500 32 -0.100000
5.040000 0.006500 32 0.100000
5.040000 0.006500 32 -0.200000
5.040000 0.006500 32 0.200000
5.040000 0.006500 32 -0.300000
5.040000 0.006500 32 0.300000
5.040000 0.006500 32 0.400000
5.040000 0.006500 32 0.500000
5.040000 0.006500 32 0.600000
5.040000 0.007000 6 0.300000
5.040000 0.007500 6 0.300000
5.060000 0.000000 277425 0.000000
5.060000 0.000000 277425 0.100000
5.060000 0.000000 277425 0.200000
5.060000 0.000000 277425 0.300000
5.060000 0.000000 400742 0.000000
5.060000 0.000000 400742 -0.100000
5.060000 0.000000 400742 0.100000
5.060000 0.000000 400742 0.200000
5.060000 0.000000 400742 0.300000
5.060000 0.000000 400742 0.400000
5.060000 0.000000 400742 0.500000
5.060000 0.000000 400742 0.600000
5.060000 0.000000 400742 0.700000
5.060000 0.000000 400742 0.800000
5.060000 0.000500 277425 0.000000
5.060000 0.000500 277425 0.100000
5.060000 0.000500 277425 0.200000
5.060000 0.000500 277425 0.300000
5.060000 -0.000500 59457 0.000000
5.060000 -0.000500 59457 0.100000
5.060000 -0.000500 59457 0.200000
5.060000 -0.000500 59457 0.300000
5.060000 -0.000500 59457 0.400000
5.060000 -0.000500 59457 0.500000
5.060000 -0.001000 59457 0.000000
5.060000 -0.001000 59457 0.100000
5.060000 -0.001000 59457 0.200000
5.060000 -0.001000 59457 0.300000
5.060000 -0.001000 59457 0.400000
5.060000 -0.001000 59457 0.500000
5.060000 0.001000 60796 0.000000
5.060000 0.001000 60796 0.100000
5.060000 0.001000 60796 0.200000
5.060000 0.001000 60796 0.300000
5.060000 0.001000 60796 0.400000
5.060000 0.001000 60796 0.500000
5.060000 -0.001500 2240 0.000000
5.060000 -0.001500 2240 0.100000
5.060000 -0.001500 2240 0.200000
5.060000 -0.001500 2240 0.300000
5.060000 -0.001500 2240 0.400000
5.060000 -0.001500 2240 0.500000
5.060000 -0.001500 2240 0.600000
5.060000 -0.001500 2240 0.700000
5.060000 -0.001500 2240 0.800000
5.060000 0.001500 60796 0.000000
5.060000 0.001500 60796 0.100000
5.060000 0.001500 60796 0.200000
5.060000 0.001500 60796 0.300000
5.060000 0.001500 60796 0.400000
5.060000 0.001500 60796 0.500000
5.060000 -0.002000 2240 0.000000
5.060000 -0.002000 2240 0.100000
5.060000 -0.002000 2240 0.200000
5.060000 -0.002000 2240 0.300000
5.060000 -0.002000 2240 0.400000
5.060000 -0.002000 2240 0.500000
5.060000 -0.002000 2240 0.600000
5.060000 -0.002000 2240 0.700000
5.060000 -0.002000 2240 0.800000
5.060000 0.002000 2411 0.000000
5.060000 0.002000 2411 0.100000
5.060000 0.002000 2411 0.200000
5.060000 0.002000 2411 0.300000
5.060000 0.002000 2411 0.400000
5.060000 0.002000 2411 0.500000
5.060000 0.002000 2411 0.600000
5.060000 0.002000 2411 0.700000
5.060000 0.002000 2411 0.800000
5.060000 0.002500 2411 0.000000
5.060000 0.002500 2411 0.100000
5.060000 0.002500 2411 0.200000
5.060000 0.002500 2411 0.300000
5.060000 0.002500 2411 0.400000
5.060000 0.002500 2411 0.500000
5.060000 0.002500 2411 0.600000
5.060000 0.002500 2411 0.700000
5.060000 0.002500 2411 0.800000
5.060000 -0.002500 509 0.100000
5.060000 -0.002500 509 0.200000
5.060000 -0.002500 509 0.300000
5.060000 -0.002500 509 0.400000
5.060000 -0.002500 509 0.500000
5.060000 -0.002500 509 0.600000
5.060000 -0.002500 509 0.700000
5.060000 -0.002500 509 0.800000
5.060000 -0.002500 509 0.900000
5.060000 -0.003000 509 0.100000
5.060000 -0.003000 509 0.200000
5.060000 -0.003000 509 0.300000
5.060000 -0.003000 509 0.400000
5.060000 -0.003000 509 0.500000
5.060000 -0.003000 509 0.600000
5.060000 -0.003000 509 0.700000
5.060000 -0.003000 509 0.800000
5.060000 -0.003000 509 0.900000
5.060000 0.003000 627 0.000000
5.060000 0.003000 627 -0.100000
5.060000 0.003000 627 0.100000
5.060000 0.003000 627 -0.200000
5.060000 0.003000 627 0.200000
5.060000 0.003000 627 0.300000
5.060000 0.003000 627 0.400000
5.060000 0.003000 627 0.500000
5.060000 0.003000 627 0.600000
5.060000 0.003000 627 0.700000
5.060000 0.003000 627 0.800000
5.060000 0.003000 627 0.900000
5.060000 -0.003500 290 0.000000
5.060000 -0.003500 290 -0.100000
5.060000 -0.003500 290 0.100000
5.060000 -0.003500 290 0.200000
5.060000 -0.003500 290 0.300000
5.060000 -0.003500 290 0.400000
5.060000 -0.003500 290 0.500000
5.060000 -0.003500 290 0.600000
5.060000 -0.003500 290 0.700000
5.060000 -0.003500 290 0.800000
5.060000 -0.003500 290 0.900000
5.060000 0.003500 627 0.000000
5.060000 0.003500 627 -0.100000
5.060000 0.003500 627 0.100000
5.060000 0.003500 627 -0.200000
5.060000 0.003500 627 0.200000
5.060000 0.003500 627 0.300000
5.060000 0.003500 627 0.400000
5.060000 0.003500 627 0.500000
5.060000 0.003500 627 0.600000
5.060000 0.003500 627 0.700000
5.060000 0.003500 627 0.800000
5.060000 0.003500 627 0.900000
5.060000 -0.004000 1671 0.000000
5.060000 -0.004000 1671 -0.100000
5.060000 -0.004000 1671 0.100000
5.060000 -0.004000 1671 -0.200000
5.060000 -0.004000 1671 0.200000
5.060000 -0.004000 1671 0.300000
5.060000 -0.004000 1671 0.400000
5.060000 -0.004000 1671 0.500000
5.060000 -0.004000 1671 0.600000
5.060000 -0.004000 1671 0.700000
5.060000 -0.004000 1671 0.800000
5.060000 -0.004000 1671 0.900000
5.060000 0.004000 1795 0.000000
5.060000 0.004000 1795 -0.100000
5.060000 0.004000 1795 0.100000
5.060000 0.004000 1795 -0.200000
5.060000 0.004000 1795 0.200000
5.060000 0.004000 1795 -0.300000
5.060000 0.004000 1795 0.300000
5.060000 0.004000 1795 0.400000
5.060000 0.004000 1795 0.500000
5.060000 0.004000 1795 0.600000
5.060000 0.004000 1795 0.700000
5.060000 0.004000 1795 0.800000
5.060000 0.004000 1795 0.900000
5.060000 0.004000 220 0.000000
5.060000 0.004000 220 0.100000
5.060000 0.004000 220 0.200000
5.060000 0.004000 220 0.300000
5.060000 0.004000 220 0.400000
5.060000 0.004000 220 0.500000
5.060000 0.004000 220 0.600000
5.060000 0.004000 220 0.700000
5.060000 0.004000 220 0.800000
5.060000 0.004000 220 0.900000
5.060000 -0.004000 290 0.000000
5.060000 -0.004000 290 -0.100000
5.060000 -0.004000 290 0.100000
5.060000 -0.004000 290 0.200000
5.060000 -0.004000 290 0.300000
5.060000 -0.004000 290 0.400000
5.060000 -0.004000 290 0.500000
5.060000 -0.004000 290 0.600000
5.060000 -0.004000 290 0.700000
5.060000 -0.004000 290 0.800000
5.060000 -0.004000 290 0.900000
5.060000 -0.004500 110 0.000000
5.060000 -0.004500 110 -0.100000
5.060000 -0.004500 110 0.100000
5.060000 -0.004500 110 -0.200000
5.060000 -0.004500 110 0.200000
5.060000 -0.004500 110 0.300000
5.060000 -0.004500 110 0.400000
5.060000 -0.004500 110 0.500000
5.060000 -0.004500 110 0.600000
5.060000 -0.004500 110 0.700000
5.060000 -0.004500 110 0.800000
5.060000 -0.004500 110 0.900000
5.060000 0.004500 220 0.000000
5.060000 0.004500 220 0.100000
5.060000 0.004500 220 0.200000
5.060000 0.004500 220 0.300000
5.060000 0.004500 220 0.400000
5.060000 0.004500 220 0.500000
5.060000 0.004500 220 0.600000
5.060000 0.004500 220 0.700000
5.060000 0.004500 220 0.800000
5.060000 0.004500 220 0.900000
5.060000 -0.005000 110 0.000000
5.060000 0.005000 110 0.000000
5.060000 -0.005000 110 -0.100000
5.060000 -0.005000 110 0.100000
5.060000 0.005000 110 -0.100000
5.060000 0.005000 110 0.100000
5.060000 -0.005000 110 -0.200000
5.060000 -0.005000 110 0.200000
5.060000 0.005000 110 0.200000
5.060000 -0.005000 110 0.300000
5.060000 0.005000 110 0.300000
5.060000 -0.005000 110 0.400000
5.060000 0.005000 110 0.400000
5.060000 -0.005000 110 0.500000
5.060000 0.005000 110 0.500000
5.060000 -0.005000 110 0.600000
5.060000 0.005000 110 0.600000
5.060000 -0.005000 110 0.700000
5.060000 0.005000 110 0.700000
5.060000 -0.005000 110 0.800000
5.060000 0.005000 110 0.800000
5.060000 -0.005000 110 0.900000
5.060000 0.005000 110 0.900000
5.060000 0.005500 110 0.000000
5.060000 0.005500 110 -0.100000
5.060000 0.005500 110 0.100000
5.060000 0.005500 110 0.200000
5.060000 0.005500 110 0.300000
5.060000 0.005500 110 0.400000
5.060000 0.005500 110 0.500000
5.060000 0.005500 110 0.600000
5.060000 0.005500 110 0.700000
5.060000 0.005500 110 0.800000
5.060000 0.005500 110 0.900000
5.060000 -0.005500 13 0.500000
5.060000 -0.005500 13 0.600000
5.060000 -0.005500 13 0.700000
5.060000 -0.006000 13 0.500000
5.060000 -0.006000 13 0.600000
5.060000 -0.006000 13 0.700000
5.060000 0.006000 31 0.000000
5.060000 0.006000 31 -0.100000
5.060000 0.006000 31 0.100000
5.060000 0.006000 31 -0.200000
5.060000 0.006000 31 0.200000
5.060000 0.006000 31 -0.300000
5.060000 0.006000 31 0.300000
5.060000 0.006000 31 0.400000
5.060000 0.006000 31 0.500000
5.060000 0.006000 31 0.600000
5.060000 0.006500 31 0.000000
5.060000 0.006500 31 -0.100000
5.060000 0.006500 31 0.100000
5.060000 0.006500 31 -0.200000
5.060000 0.006500 31 0.200000
5.060000 0.006500 31 -0.300000
5.060000 0.006500 31 0.300000
5.060000 0.006500 31 0.400000
5.060000 0.006500 31 0.500000
5.060000 0.006500 31 0.600000
5.060000 0.007000 5 0.300000
5.060000 0.007500 5 0.300000
5.060000 0.008000 29 0.200000
5.060000 0.008000 29 0.300000
5.060000 0.008000 29 0.400000
5.060000 0.008000 29 0.500000
5.060000 0.008000 29 0.600000
5.060000 -0.008000 7 0.400000
5.060000 -0.008000 7 0.500000
5.080000 0.000000 277425 0.000000
5.080000 0.000000 277425 0.100000
5.080000 0.000000 277425 0.200000
5.080000 0.000000 277425 0.300000
5.080000 0.000500 277425 0.000000
5.080000 0.000500 277425 0.100000
5.080000 0.000500 277425 0.200000
5.080000 0.000500 277425 0.300000
5.080000 -0.000500 59457 0.000000
5.080000 -0.000500 59457 0.100000
5.080000 -0.000500 59457 0.200000
5.080000 -0.000500 59457 0.300000
5.080000 -0.000500 59457 0.400000
5.080000 -0.000500 59457 0.500000
5.080000 -0.001000 59457 0.000000
5.080000 -0.001000 59457 0.100000
5.080000 -0.001000 59457 0.200000
5.080000 -0.001000 59457 0.300000
5.080000 -0.001000 59457 0.400000
5.080000 -0.001000 59457 0.500000
5.080000 0.001000 60796 0.000000
5.080000 0.001000 60796 0.100000
5.080000 0.001000 60796 0.200000
5.080000 0.001000 60796 0.300000
5.080000 0.001000 60796 0.400000
5.080000 0.001000 60796 0.500000
5.080000 -0.001500 2240 0.000000
5.080000 -0.001500 2240 0.100000
5.080000 -0.001500 2240 0.200000
5.080000 -0.001500 2240 0.300000
5.080000 -0.001500 2240 0.400000
5.080000 -0.001500 2240 0.500000
5.080000 -0.001500 2240 0.600000
5.080000 -0.001500 2240 0.700000
5.080000 -0.001500 2240 0.800000
5.080000 0.001500 60796 0.000000
5.080000 0.001500 60796 0.100000
5.080000 0.001500 60796 0.200000
5.080000 0.001500 60796 0.300000
5.080000 0.001500 60796 0.400000
5.080000 0.001500 60796 0.500000
5.080000 -0.002000 2240 0.000000
5.080000 -0.002000 2240 0.100000
5.080000 -0.002000 2240 0.200000
5.080000 -0.002000 2240 0.300000
5.080000 -0.002000 2240 0.400000
5.080000 -0.002000 2240 0.500000
5.080000 -0.002000 2240 0.600000
5.080000 -0.002000 2240 0.700000
5.080000 -0.002000 2240 0.800000
5.080000 0.002000 2411 0.000000
5.080000 0.002000 2411 0.100000
5.080000 0.002000 2411 0.200000
5.080000 0.002000 2411 0.300000
5.080000 0.002000 2411 0.400000
5.080000 0.002000 2411 0.500000
5.080000 0.002000 2411 0.600000
5.080000 0.002000 2411 0.700000
5.080000 0.002000 2411 0.800000
5.080000 0.002500 2411 0.000000
5.080000 0.002500 2411 0.100000
5.080000 0.002500 2411 0.200000
5.080000 0.002500 2411 0.300000
5.080000 0.002500 2411 0.400000
5.080000 0.002500 2411 0.500000
5.080000 0.002500 2411 0.600000
5.080000 0.002500 2411 0.700000
5.080000 0.002500 2411 0.800000
5.080000 -0.002500 509 0.100000
5.080000 -0.002500 509 0.200000
5.080000 -0.002500 509 0.300000
5.080000 -0.002500 509 0.400000
5.080000 -0.002500 509 0.500000
5.080000 -0.002500 509 0.600000
5.080000 -0.002500 509 0.700000
5.080000 -0.002500 509 0.800000
5.080000 -0.002500 509 0.900000
5.080000 -0.003000 509 0.100000
5.080000 -0.003000 509 0.200000
5.080000 -0.003000 509 0.300000
5.080000 -0.003000 509 0.400000
5.080000 -0.003000 509 0.500000
5.080000 -0.003000 509 0.600000
5.080000 -0.003000 509 0.700000
5.080000 -0.003000 509 0.800000
5.080000 -0.003000 509 0.900000
5.080000 0.003000 627 0.000000
5.080000 0.003000 627 -0.100000
5.080000 0.003000 627 0.100000
5.080000 0.003000 627 -0.200000
5.080000 0.003000 627 0.200000
5.080000 0.003000 627 0.300000
5.080000 0.003000 627 0.400000
5.080000 0.003000 627 0.500000
5.080000 0.003000 627 0.600000
5.080000 0.003000 627 0.700000
5.080000 0.003000 627 0.800000
5.080000 0.003000 627 0.900000
5.080000 -0.003500 290 0.000000
5.080000 -0.003500 290 -0.100000
5.080000 -0.003500 290 0.100000
5.080000 -0.003500 290 0.200000
5.080000 -0.003500 290 0.300000
5.080000 -0.003500 290 0.400000
5.080000 -0.003500 290 0.500000
5.080000 -0.003500 290 0.600000
5.080000 -0.003500 290 0.700000
5.080000 -0.003500 290 0.800000
5.080000 -0.003500 290 0.900000
5.080000 0.003500 627 0.000000
5.080000 0.003500 627 -0.100000
5.080000 0.003500 627 0.100000
5.080000 0.003500 627 -0.200000
5.080000 0.003500 627 0.200000
5.080000 0.003500 627 0.300000
5.080000 0.003500 627 0.400000
5.080000 0.003500 627 0.500000
5.080000 0.003500 627 0.600000
5.080000 0.003500 627 0.700000
5.080000 0.003500 627 0.800000
5.080000 0.003500 627 0.900000
5.080000 0.004000 220 0.000000
5.080000 0.004000 220 0.100000
5.080000 0.004000 220 0.200000
5.080000 0.004000 220 0.300000
5.080000 0.004000 220 0.400000
5.080000 0.004000 220 0.500000
5.080000 0.004000 220 0.600000
5.080000 0.004000 220 0.700000
5.080000 0.004000 220 0.800000
5.080000 0.004000 220 0.900000
5.080000 -0.004000 290 0.000000
5.080000 -0.004000 290 -0.100000
5.080000 -0.004000 290 0.100000
5.080000 -0.004000 290 0.200000
5.080000 -0.004000 290 0.300000
5.080000 -0.004000 290 0.400000
5.080000 -0.004000 290 0.500000
5.080000 -0.004000 290 0.600000
5.080000 -0.004000 290 0.700000
5.080000 -0.004000 290 0.800000
5.080000 -0.004000 290 0.900000
5.080000 -0.004500 110 0.000000
5.080000 -0.004500 110 -0.100000
5.080000 -0.004500 110 0.100000
5.080000 -0.004500 110 -0.200000
5.080000 -0.004500 110 0.200000
5.080000 -0.004500 110 0.300000
5.080000 -0.004500 110 0.400000
5.080000 -0.004500 110 0.500000
5.080000 -0.004500 110 0.600000
5.080000 -0.004500 110 0.700000
5.080000 -0.004500 110 0.800000
5.080000 -0.004500 110 0.900000
5.080000 0.004500 220 0.000000
5.080000 0.004500 220 0.100000
5.080000 0.004500 220 0.200000
5.080000 0.004500 220 0.300000
5.080000 0.004500 220 0.400000
5.080000 0.004500 220 0.500000
5.080000 0.004500 220 0.600000
5.080000 0.004500 220 0.700000
5.080000 0.004500 220 0.800000
5.080000 0.004500 220 0.900000
5.080000 -0.005000 110 0.000000
5.080000 0.005000 110 0.000000
5.080000 -0.005000 110 -0.100000
5.080000 -0.005000 110 0.100000
5.080000 0.005000 110 -0.100000
5.080000 0.005000 110 0.100000
5.080000 -0.005000 110 -0.200000
5.080000 -0.005000 110 0.200000
5.080000 0.005000 110 0.200000
5.080000 -0.005000 110 0.300000
5.080000 0.005000 110 0.300000
5.080000 -0.005000 110 0.400000
5.080000 0.005000 110 0.400000
5.080000 -0.005000 110 0.500000
5.080000 0.005000 110 0.500000
5.080000 -0.005000 110 0.600000
5.080000 0.005000 110 0.600000
5.080000 -0.005000 110 0.700000
5.080000 0.005000 110 0.700000
5.080000 -0.005000 110 0.800000
5.080000 0.005000 110 0.800000
5.080000 -0.005000 110 0.900000
5.080000 0.005000 110 0.900000
5.080000 0.005500 110 0.000000
5.080000 0.005500 110 -0.100000
5.080000 0.005500 110 0.100000
5.080000 0.005500 110 0.200000
5.080000 0.005500 110 0.300000
5.080000 0.005500 110 0.400000
5.080000 0.005500 110 0.500000
5.080000 0.005500 110 0.600000
5.080000 0.005500 110 0.700000
5.080000 0.005500 110 0.800000
5.080000 0.005500 110 0.900000
5.080000 -0.005500 13 0.500000
5.080000 -0.005500 13 0.600000
5.080000 -0.005500 13 0.700000
5.080000 -0.006000 13 0.500000
5.080000 -0.006000 13 0.600000
5.080000 -0.006000 13 0.700000
5.080000 0.006000 31 0.000000
5.080000 0.006000 31 -0.100000
5.080000 0.006000 31 0.100000
5.080000 0.006000 31 -0.200000
5.080000 0.006000 31 0.200000
5.080000 0.006000 31 -0.300000
5.080000 0.006000 31 0.300000
5.080000 0.006000 31 0.400000
5.080000 0.006000 31 0.500000
5.080000 0.006000 31 0.600000
5.080000 0.006500 31 0.000000
5.080000 0.006500 31 -0.100000
5.080000 0.006500 31 0.100000
5.080000 0.006500 31 -0.200000
5.080000 0.006500 31 0.200000
5.080000 0.006500 31 -0.300000
5.080000 0.006500 31 0.300000
5.080000 0.006500 31 0.400000
5.080000 0.006500 31 0.500000
5.080000 0.006500 31 0.600000
5.080000 0.007000 5 0.300000
5.080000 0.007500 5 0.300000
5.100000 0.000000 297917 0.000000
5.100000 0.000000 297917 0.100000
5.100000 0.000000 297917 0.200000
5.100000 0.000000 297917 0.300000
5.100000 0.000000 418463 0.000000
5.100000 0.000000 418463 -0.100000
5.100000 0.000000 418463 0.100000
5.100000 0.000000 418463 0.200000
5.100000 0.000000 418463 0.300000
5.100000 0.000000 418463 0.400000
5.100000 0.000000 418463 0.500000
5.100000 0.000000 418463 0.600000
5.100000 0.000000 418463 0.700000
5.100000 0.000000 519799 0.000000
5.100000 0.000000 519799 0.200000
5.100000 0.000000 519799 0.400000
5.100000 0.000500 297917 0.000000
5.100000 0.000500 297917 0.100000
5.100000 0.000500 297917 0.200000
5.100000 0.000500 297917 0.300000
5.100000 -0.000500 58333 0.000000
5.100000 -0.000500 58333 0.100000
5.100000 -0.000500 58333 0.200000
5.100000 -0.000500 58333 0.300000
5.100000 -0.001000 58333 0.000000
5.100000 -0.001000 58333 0.100000
5.100000 -0.001000 58333 0.200000
5.100000 -0.001000 58333 0.300000
5.100000 0.001000 59569 0.000000
5.100000 0.001000 59569 0.100000
5.100000 0.001000 59569 0.200000
5.100000 0.001000 59569 0.300000
5.100000 -0.001500 1964 0.000000
5.100000 -0.001500 1964 0.100000
5.100000 -0.001500 1964 0.200000
5.100000 -0.001500 1964 0.300000
5.100000 -0.001500 1964 0.400000
5.100000 -0.001500 1964 0.500000
5.100000 -0.001500 1964 0.600000
5.100000 -0.001500 1964 0.700000
5.100000 -0.001500 1964 0.800000
5.100000 -0.001500 1964 0.900000
5.100000 0.001500 59569 0.000000
5.100000 0.001500 59569 0.100000
5.100000 0.001500 59569 0.200000
5.100000 0.001500 59569 0.300000
5.100000 -0.002000 1964 0.000000
5.100000 -0.002000 1964 0.100000
5.100000 -0.002000 1964 0.200000
5.100000 -0.002000 1964 0.300000
5.100000 -0.002000 1964 0.400000
5.100000 -0.002000 1964 0.500000
5.100000 -0.002000 1964 0.600000
5.100000 -0.002000 1964 0.700000
5.100000 -0.002000 1964 0.800000
5.100000 -0.002000 1964 0.900000
5.100000 0.002000 2258 0.000000
5.100000 0.002000 2258 0.100000
5.100000 0.002000 2258 0.200000
5.100000 0.002000 2258 0.300000
5.100000 0.002000 2258 0.400000
5.100000 0.002000 2258 0.500000
5.100000 0.002000 2258 0.600000
5.100000 0.002000 2258 0.700000
5.100000 0.002000 2258 0.800000
5.100000 0.002500 2258 0.000000
5.100000 0.002500 2258 0.100000
5.100000 0.002500 2258 0.200000
5.100000 0.002500 2258 0.300000
5.100000 0.002500 2258 0.400000
5.100000 0.002500 2258 0.500000
5.100000 0.002500 2258 0.600000
5.100000 0.002500 2258 0.700000
5.100000 0.002500 2258 0.800000
5.100000 -0.002500 480 0.100000
5.100000 -0.002500 480 0.200000
5.100000 -0.002500 480 0.300000
5.100000 -0.002500 480 0.400000
5.100000 -0.002500 480 0.500000
5.100000 -0.002500 480 0.600000
5.100000 -0.002500 480 0.700000
5.100000 -0.002500 480 0.800000
5.100000 -0.002500 480 0.900000
5.100000 -0.003000 480 0.100000
5.100000 -0.003000 480 0.200000
5.100000 -0.003000 480 0.300000
5.100000 -0.003000 480 0.400000
5.100000 -0.003000 480 0.500000
5.100000 -0.003000 480 0.600000
5.100000 -0.003000 480 0.700000
5.100000 -0.003000 480 0.800000
5.100000 -0.003000 480 0.900000
5.100000 0.003000 496 0.000000
5.100000 0.003000 496 -0.100000
5.100000 0.003000 496 0.100000
5.100000 0.003000 496 -0.200000
5.100000 0.003000 496 0.200000
5.100000 0.003000 496 0.300000
5.100000 0.003000 496 0.400000
5.100000 0.003000 496 0.500000
5.100000 0.003000 496 0.600000
5.100000 0.003000 496 0.700000
5.100000 0.003000 496 0.800000
5.100000 0.003000 496 0.900000
5.100000 -0.003500 274 0.000000
5.100000 -0.003500 274 -0.100000
5.100000 -0.003500 274 0.100000
5.100000 -0.003500 274 0.200000
5.100000 -0.003500 274 0.300000
5.100000 -0.003500 274 0.400000
5.100000 -0.003500 274 0.500000
5.100000 -0.003500 274 0.600000
5.100000 -0.003500 274 0.700000
5.100000 -0.003500 274 0.800000
5.100000 -0.003500 274 0.900000
5.100000 0.003500 496 0.000000
5.100000 0.003500 496 -0.100000
5.100000 0.003500 496 0.100000
5.100000 0.003500 496 -0.200000
5.100000 0.003500 496 0.200000
5.100000 0.003500 496 0.300000
5.100000 0.003500 496 0.400000
5.100000 0.003500 496 0.500000
5.100000 0.003500 496 0.600000
5.100000 0.003500 496 0.700000
5.100000 0.003500 496 0.800000
5.100000 0.003500 496 0.900000
5.100000 -0.004000 1558 0.000000
5.100000 -0.004000 1558 -0.100000
5.100000 -0.004000 1558 0.100000
5.100000 -0.004000 1558 -0.200000
5.100000 -0.004000 1558 0.200000
5.100000 -0.004000 1558 0.300000
5.100000 -0.004000 1558 0.400000
5.100000 -0.004000 1558 0.500000
5.100000 -0.004000 1558 0.600000
5.100000 -0.004000 1558 0.700000
5.100000 -0.004000 1558 0.800000
5.100000 -0.004000 1558 0.900000
5.100000 0.004000 1719 0.000000
5.100000 0.004000 1719 -0.100000
5.100000 0.004000 1719 0.100000
5.100000 0.004000 1719 -0.200000
5.100000 0.004000 1719 0.200000
5.100000 0.004000 1719 0.300000
5.100000 0.004000 1719 0.400000
5.100000 0.004000 1719 0.500000
5.100000 0.004000 1719 0.600000
5.100000 0.004000 1719 0.700000
5.100000 0.004000 1719 0.800000
5.100000 0.004000 1719 0.900000
5.100000 -0.004000 1902 0.000000
5.100000 -0.004000 1902 0.200000
5.100000 -0.004000 1902 0.400000
5.100000 -0.004000 1902 0.600000
5.100000 -0.004000 1902 0.800000
5.100000 0.004000 2098 0.000000
5.100000 0.004000 2098 -0.200000
5.100000 0.004000 2098 0.200000
5.100000 0.004000 2098 0.400000
5.100000 0.004000 2098 0.600000
5.100000 0.004000 2098 0.800000
5.100000 0.004000 232 0.000000
5.100000 0.004000 232 0.100000
5.100000 0.004000 232 0.200000
5.100000 0.004000 232 0.300000
5.100000 0.004000 232 0.400000
5.100000 0.004000 232 0.500000
5.100000 0.004000 232 0.600000
5.100000 0.004000 232 0.700000
5.100000 0.004000 232 0.800000
5.100000 0.004000 232 0.900000
5.100000 -0.004000 274 0.000000
5.100000 -0.004000 274 -0.100000
5.100000 -0.004000 274 0.100000
5.100000 -0.004000 274 0.200000
5.100000 -0.004000 274 0.300000
5.100000 -0.004000 274 0.400000
5.100000 -0.004000 274 0.500000
5.100000 -0.004000 274 0.600000
5.100000 -0.004000 274 0.700000
5.100000 -0.004000 274 0.800000
5.100000 -0.004000 274 0.900000
5.100000 -0.004500 101 0.000000
5.100000 -0.004500 101 -0.100000
5.100000 -0.004500 101 0.100000
5.100000 -0.004500 101 -0.200000
5.100000 -0.004500 101 0.200000
5.100000 -0.004500 101 0.300000
5.100000 -0.004500 101 0.400000
5.100000 -0.004500 101 0.500000
5.100000 -0.004500 101 0.600000
5.100000 -0.004500 101 0.700000
5.100000 -0.004500 101 0.800000
5.100000 -0.004500 101 0.900000
5.100000 0.004500 232 0.000000
5.100000 0.004500 232 0.100000
5.100000 0.004500 232 0.200000
5.100000 0.004500 232 0.300000
5.100000 0.004500 232 0.400000
5.100000 0.004500 232 0.500000
5.100000 0.004500 232 0.600000
5.100000 0.004500 232 0.700000
5.100000 0.004500 232 0.800000
5.100000 0.004500 232 0.900000
5.100000 -0.005000 101 0.000000
5.100000 -0.005000 101 -0.100000
5.100000 -0.005000 101 0.100000
5.100000 -0.005000 101 -0.200000
5.100000 -0.005000 101 0.200000
5.100000 -0.005000 101 0.300000
